Time,50BTC.com,AntPool,BTC Guild,BTC.TOP,BTCC Pool,BW.COM,BitFury,BitMinter,Eligius,F2Pool,SlushPool,Unknown,ViaBTC,ghash.io,others,,ALL,ANTPOOL,F2POOL,VIABTC,BTCCOM
2017-08-27 00:00:00 UTC,,9.68E+17,,9.68E+17,5.28E+17,1.76E+17,2.64E+17,,,6.60E+17,3.52E+17,1.36E+18,7.48E+17,,7.92E+17,,6.82E+18,9.68E+17,6.60E+17,7.48E+17,7.73E+17
2017-08-28 00:00:00 UTC,,5.84E+17,,6.29E+17,4.49E+17,1.80E+17,5.39E+17,,,5.39E+17,3.60E+17,1.03E+18,8.54E+17,,6.29E+17,,5.80E+18,5.84E+17,5.39E+17,8.54E+17,6.57E+17
2017-08-29 00:00:00 UTC,,1.38E+18,,1.04E+18,2.59E+17,8.65E+16,2.16E+17,,,4.32E+17,4.32E+17,1.25E+18,8.22E+17,,5.19E+17,,6.44E+18,1.38E+18,4.32E+17,8.22E+17,6.87E+17
2017-08-30 00:00:00 UTC,,1.43E+18,,1.16E+18,4.92E+17,4.48E+16,4.03E+17,,,8.95E+17,3.13E+17,1.48E+18,5.82E+17,,7.16E+17,,7.52E+18,1.43E+18,8.95E+17,5.82E+17,6.52E+17
2017-08-31 00:00:00 UTC,,1.14E+18,,1.27E+18,3.08E+17,8.79E+16,3.08E+17,,,5.72E+17,3.96E+17,1.63E+18,7.03E+17,,7.47E+17,,7.17E+18,1.14E+18,5.72E+17,7.03E+17,8.60E+17
2017-09-01 00:00:00 UTC,,1.23E+18,,1.27E+18,2.63E+17,8.77E+16,5.70E+17,,,4.82E+17,5.70E+17,1.31E+18,8.77E+17,,9.64E+17,,7.63E+18,1.23E+18,4.82E+17,8.77E+17,9.16E+17
2017-09-02 00:00:00 UTC,,1.25E+18,,1.12E+18,2.68E+17,1.78E+17,2.68E+17,,,3.57E+17,2.23E+17,1.65E+18,9.81E+17,,1.03E+18,,7.32E+18,1.25E+18,3.57E+17,9.81E+17,1.02E+18
2017-09-03 00:00:00 UTC,,7.48E+17,,1.01E+18,5.28E+17,1.32E+17,1.76E+17,,,8.36E+17,6.16E+17,1.23E+18,6.16E+17,,8.80E+17,,6.78E+18,7.48E+17,8.36E+17,6.16E+17,8.59E+17
2017-09-04 00:00:00 UTC,,1.05E+18,,1.44E+18,3.50E+17,3.94E+17,4.81E+17,,,7.00E+17,1.31E+17,1.14E+18,1.14E+18,,8.31E+17,,7.66E+18,1.05E+18,7.00E+17,1.14E+18,4.60E+17
2017-09-05 00:00:00 UTC,,1.64E+18,,1.42E+18,8.86E+17,1.33E+17,1.33E+17,4.43E+16,,7.98E+17,2.22E+17,1.24E+18,1.15E+18,,1.06E+18,,8.73E+18,1.64E+18,7.98E+17,1.15E+18,7.57E+17
2017-09-06 00:00:00 UTC,,1.12E+18,,1.35E+18,3.59E+17,2.24E+17,2.69E+17,,,5.38E+17,2.69E+17,1.75E+18,7.62E+17,,6.28E+17,,7.26E+18,1.12E+18,5.38E+17,7.62E+17,9.68E+17
2017-09-07 00:00:00 UTC,,1.10E+18,,1.29E+18,5.98E+17,2.30E+17,9.20E+16,,,5.52E+17,3.68E+17,1.98E+18,7.82E+17,,1.10E+18,,8.10E+18,1.10E+18,5.52E+17,7.82E+17,1.08E+18
2017-09-08 00:00:00 UTC,,6.87E+17,,7.79E+17,6.41E+17,4.12E+17,4.58E+17,,,8.70E+17,4.12E+17,2.24E+18,8.25E+17,,6.87E+17,,8.02E+18,6.87E+17,8.70E+17,8.25E+17,1.02E+18
2017-09-09 00:00:00 UTC,,1.55E+18,,8.68E+17,4.11E+17,3.66E+17,3.20E+17,,,4.11E+17,2.74E+17,1.87E+18,9.14E+17,,7.31E+17,,7.72E+18,1.55E+18,4.11E+17,9.14E+17,1.13E+18
2017-09-10 00:00:00 UTC,,9.20E+17,,7.36E+17,5.06E+17,1.84E+17,2.76E+17,,,3.68E+17,5.98E+17,1.70E+18,5.06E+17,,5.52E+17,,6.35E+18,9.20E+17,3.68E+17,5.06E+17,7.20E+17
2017-09-11 00:00:00 UTC,,1.19E+18,,1.05E+18,5.49E+17,1.83E+17,2.75E+17,,,5.49E+17,4.58E+17,1.69E+18,1.10E+18,,9.16E+17,,7.97E+18,1.19E+18,5.49E+17,1.10E+18,1.12E+18
2017-09-12 00:00:00 UTC,,1.43E+18,,1.10E+18,9.21E+17,9.21E+16,2.76E+17,,,9.67E+17,1.84E+17,1.80E+18,1.20E+18,,6.91E+17,,8.65E+18,1.43E+18,9.67E+17,1.20E+18,9.80E+17
2017-09-13 00:00:00 UTC,,1.10E+18,,1.14E+18,5.03E+17,1.83E+17,5.03E+17,,,7.31E+17,6.85E+17,1.97E+18,8.68E+17,,1.01E+18,,8.68E+18,1.10E+18,7.31E+17,8.68E+17,9.84E+17
2017-09-14 00:00:00 UTC,,1.49E+18,,6.96E+17,5.11E+17,1.86E+17,4.18E+17,,,5.11E+17,4.18E+17,1.72E+18,1.16E+18,,9.75E+17,,8.08E+18,1.49E+18,5.11E+17,1.16E+18,1.02E+18
2017-09-15 00:00:00 UTC,,1.04E+18,,8.17E+17,8.17E+17,2.27E+17,4.54E+17,,,6.35E+17,3.63E+17,1.77E+18,9.53E+17,,1.09E+18,,8.17E+18,1.04E+18,6.35E+17,9.53E+17,8.17E+17
2017-09-16 00:00:00 UTC,,7.35E+17,,1.15E+18,5.51E+17,2.30E+17,2.76E+17,,,4.59E+17,7.35E+17,1.42E+18,1.24E+18,,9.65E+17,,7.76E+18,7.35E+17,4.59E+17,1.24E+18,9.31E+17
2017-09-17 00:00:00 UTC,,1.15E+18,,1.47E+18,4.12E+17,3.67E+17,3.21E+17,,,8.25E+17,4.58E+17,1.65E+18,7.33E+17,,6.87E+17,,8.06E+18,1.15E+18,8.25E+17,7.33E+17,1.02E+18
2017-09-18 00:00:00 UTC,,9.51E+17,,3.70E+17,7.40E+17,1.59E+17,2.64E+17,,,8.45E+17,6.34E+17,1.69E+18,3.70E+17,,6.87E+17,,6.71E+18,9.51E+17,8.45E+17,3.70E+17,7.16E+17
2017-09-19 00:00:00 UTC,,1.58E+18,,1.20E+18,6.55E+17,1.64E+17,3.82E+17,,,1.04E+18,2.18E+17,1.80E+18,2.73E+17,,1.20E+18,,8.51E+18,1.58E+18,1.04E+18,2.73E+17,7.38E+17
2017-09-20 00:00:00 UTC,,9.42E+17,,6.65E+17,5.54E+17,1.66E+17,3.33E+17,,,6.10E+17,5.54E+17,1.44E+18,6.65E+17,,5.54E+17,,6.48E+18,9.42E+17,6.10E+17,6.65E+17,1.04E+18
2017-09-21 00:00:00 UTC,,1.84E+18,,1.89E+18,8.64E+17,1.62E+17,4.86E+17,,,5.94E+17,3.78E+17,1.40E+18,9.72E+17,,9.18E+17,,9.51E+18,1.84E+18,5.94E+17,9.72E+17,1.01E+18
2017-09-22 00:00:00 UTC,,1.31E+18,,3.29E+17,9.31E+17,1.64E+17,4.38E+17,,,9.31E+17,3.83E+17,1.86E+18,5.48E+17,,7.12E+17,,7.61E+18,1.31E+18,9.31E+17,5.48E+17,9.64E+17
2017-09-23 00:00:00 UTC,,2.03E+18,,8.77E+17,6.58E+17,2.74E+17,4.93E+17,,,1.04E+18,7.68E+17,2.03E+18,3.29E+17,,6.03E+17,,9.10E+18,2.03E+18,1.04E+18,3.29E+17,4.85E+17
2017-09-24 00:00:00 UTC,,1.27E+18,,1.27E+18,5.52E+17,3.86E+17,2.76E+17,,,8.28E+17,2.76E+17,1.54E+18,5.52E+17,,1.05E+18,,8.00E+18,1.27E+18,8.28E+17,5.52E+17,1.23E+18
2017-09-25 00:00:00 UTC,,1.04E+18,,9.90E+17,5.50E+17,,3.30E+17,,,4.40E+17,4.40E+17,1.87E+18,1.65E+17,,1.04E+18,,6.87E+18,1.04E+18,4.40E+17,1.65E+17,7.79E+17
2017-09-26 00:00:00 UTC,,1.09E+18,,1.03E+18,5.99E+17,1.09E+17,4.36E+17,,,9.80E+17,4.36E+17,1.63E+18,5.45E+17,,6.54E+17,,7.52E+18,1.09E+18,9.80E+17,5.45E+17,7.02E+17
2017-09-27 00:00:00 UTC,,1.44E+18,,1.11E+18,7.74E+17,2.21E+17,3.32E+17,,,1.05E+18,6.64E+17,1.49E+18,3.32E+17,,7.19E+17,,8.13E+18,1.44E+18,1.05E+18,3.32E+17,1.41E+18
2017-09-28 00:00:00 UTC,,1.75E+18,,1.42E+18,5.47E+17,1.09E+17,4.92E+17,,,7.11E+17,7.66E+17,1.86E+18,9.30E+17,,1.09E+18,,9.68E+18,1.75E+18,7.11E+17,9.30E+17,9.68E+17
2017-09-29 00:00:00 UTC,,1.72E+18,,1.11E+18,7.20E+17,2.77E+17,3.32E+17,,,6.09E+17,5.54E+17,1.33E+18,1.22E+18,,1.49E+18,,9.35E+18,1.72E+18,6.09E+17,1.22E+18,1.12E+18
2017-09-30 00:00:00 UTC,,1.53E+18,,7.09E+17,5.46E+17,1.09E+17,2.18E+17,,,6.55E+17,3.82E+17,1.85E+18,7.64E+17,,7.64E+17,,7.53E+18,1.53E+18,6.55E+17,7.64E+17,8.53E+17
2017-10-01 00:00:00 UTC,,1.53E+18,,,5.47E+17,1.09E+17,2.74E+17,5.47E+16,,1.37E+18,8.21E+17,1.15E+18,3.28E+17,,9.30E+17,,7.11E+18,1.53E+18,1.37E+18,3.28E+17,5.21E+17
2017-10-02 00:00:00 UTC,,1.78E+18,,9.45E+17,7.23E+17,5.56E+16,3.33E+17,,,8.34E+17,5.00E+17,1.56E+18,9.45E+17,,6.67E+17,,8.34E+18,1.78E+18,8.34E+17,9.45E+17,1.00E+18
2017-10-03 00:00:00 UTC,,1.57E+18,,1.68E+18,8.99E+17,1.12E+17,3.37E+17,,,9.55E+17,6.74E+17,2.13E+18,8.42E+17,,1.07E+18,,1.03E+19,1.57E+18,9.55E+17,8.42E+17,8.24E+17
2017-10-04 00:00:00 UTC,,2.05E+18,,3.88E+17,4.43E+17,5.54E+16,3.88E+17,,,1.11E+18,3.88E+17,1.61E+18,5.54E+17,,4.43E+17,,7.42E+18,2.05E+18,1.11E+18,5.54E+17,7.91E+17
2017-10-05 00:00:00 UTC,,1.74E+18,,3.37E+17,6.74E+17,1.12E+17,5.62E+17,,,5.62E+17,3.37E+17,1.46E+18,7.30E+17,,5.06E+17,,7.02E+18,1.74E+18,5.62E+17,7.30E+17,5.62E+17
2017-10-06 00:00:00 UTC,,2.01E+18,,1.51E+18,4.46E+17,1.67E+17,3.35E+17,,,7.81E+17,3.91E+17,1.79E+18,8.37E+17,,6.14E+17,,8.87E+18,2.01E+18,7.81E+17,8.37E+17,1.24E+18
2017-10-07 00:00:00 UTC,,2.23E+18,,1.56E+18,2.78E+17,2.23E+17,3.34E+17,,,7.79E+17,6.68E+17,1.28E+18,8.90E+17,,5.57E+17,,8.79E+18,2.23E+18,7.79E+17,8.90E+17,9.38E+17
2017-10-08 00:00:00 UTC,,1.99E+18,,1.02E+18,7.38E+17,1.13E+17,3.97E+17,,,1.02E+18,3.97E+17,2.21E+18,1.30E+18,,1.13E+18,,1.03E+19,1.99E+18,1.02E+18,1.30E+18,8.24E+17
2017-10-09 00:00:00 UTC,,1.82E+18,,1.76E+18,7.16E+17,1.65E+17,2.75E+17,,,6.05E+17,3.85E+17,1.76E+18,6.61E+17,,7.16E+17,,8.86E+18,1.82E+18,6.05E+17,6.61E+17,6.50E+17
2017-10-10 00:00:00 UTC,,1.53E+18,,9.62E+17,5.09E+17,3.39E+17,3.96E+17,,,1.19E+18,5.09E+17,1.81E+18,1.02E+18,,7.92E+17,,9.05E+18,1.53E+18,1.19E+18,1.02E+18,9.65E+17
2017-10-11 00:00:00 UTC,,1.29E+18,,1.34E+18,6.72E+17,2.24E+17,2.24E+17,,,7.84E+17,3.92E+17,1.34E+18,7.28E+17,,7.84E+17,,7.78E+18,1.29E+18,7.84E+17,7.28E+17,6.74E+17
2017-10-12 00:00:00 UTC,,1.43E+18,,7.72E+17,4.96E+17,5.51E+16,2.20E+17,,,9.92E+17,8.82E+17,1.49E+18,9.37E+17,,1.16E+18,,8.43E+18,1.43E+18,9.92E+17,9.37E+17,8.99E+17
2017-10-13 00:00:00 UTC,,1.62E+18,,6.16E+17,6.16E+17,5.60E+16,1.68E+17,,,8.96E+17,6.16E+17,1.57E+18,8.96E+17,,5.60E+17,,7.62E+18,1.62E+18,8.96E+17,8.96E+17,8.13E+17
2017-10-14 00:00:00 UTC,,1.51E+18,,1.01E+18,5.03E+17,1.12E+17,2.23E+17,,,6.14E+17,3.35E+17,1.90E+18,7.82E+17,,8.93E+17,,7.87E+18,1.51E+18,6.14E+17,7.82E+17,6.30E+17
2017-10-15 00:00:00 UTC,,1.94E+18,,1.65E+18,6.47E+17,1.76E+17,6.47E+17,,,1.00E+18,6.47E+17,2.00E+18,1.29E+18,,1.47E+18,,1.15E+19,1.94E+18,1.00E+18,1.29E+18,1.30E+18
2017-10-16 00:00:00 UTC,,1.85E+18,,1.37E+18,5.95E+17,4.76E+17,5.95E+17,,,7.74E+17,7.74E+17,2.20E+18,9.53E+17,,7.74E+17,,1.04E+19,1.85E+18,7.74E+17,9.53E+17,1.53E+18
2017-10-17 00:00:00 UTC,,1.61E+18,,1.01E+18,1.19E+18,5.95E+16,2.38E+17,,,8.32E+17,8.32E+17,2.02E+18,8.92E+17,,1.07E+18,,9.75E+18,1.61E+18,8.32E+17,8.92E+17,7.80E+17
2017-10-18 00:00:00 UTC,,2.01E+18,,1.52E+18,6.71E+17,2.44E+17,3.05E+17,,,7.31E+17,6.10E+17,1.65E+18,8.53E+17,,6.10E+17,,9.20E+18,2.01E+18,7.31E+17,8.53E+17,1.35E+18
2017-10-19 00:00:00 UTC,,2.09E+18,,1.39E+18,6.96E+17,2.32E+17,3.48E+17,,,1.04E+18,8.12E+17,1.91E+18,9.86E+17,,8.12E+17,,1.03E+19,2.09E+18,1.04E+18,9.86E+17,1.10E+18
2017-10-20 00:00:00 UTC,,1.97E+18,,1.79E+18,1.02E+18,2.99E+17,4.18E+17,,,4.18E+17,5.97E+17,1.73E+18,1.37E+18,,1.07E+18,,1.07E+19,1.97E+18,4.18E+17,1.37E+18,7.13E+17
2017-10-21 00:00:00 UTC,,1.48E+18,,1.78E+18,8.29E+17,2.37E+17,2.37E+17,,,8.29E+17,4.74E+17,1.54E+18,8.88E+17,,7.70E+17,,9.06E+18,1.48E+18,8.29E+17,8.88E+17,1.51E+18
2017-10-22 00:00:00 UTC,,1.97E+18,,1.43E+18,7.76E+17,2.99E+17,4.18E+17,,,6.57E+17,5.97E+17,1.97E+18,1.61E+18,,1.13E+18,,1.09E+19,1.97E+18,6.57E+17,1.61E+18,1.24E+18
2017-10-23 00:00:00 UTC,,2.03E+18,,1.37E+18,9.54E+17,1.79E+17,2.98E+17,,,7.75E+17,8.34E+17,2.26E+18,8.94E+17,,5.96E+17,,1.02E+19,2.03E+18,7.75E+17,8.94E+17,1.29E+18
2017-10-24 00:00:00 UTC,,1.72E+18,,1.24E+18,4.14E+17,1.18E+17,4.74E+17,,,6.51E+17,9.47E+17,2.01E+18,1.01E+18,,1.30E+18,,9.89E+18,1.72E+18,6.51E+17,1.01E+18,9.89E+17
2017-10-25 00:00:00 UTC,,1.72E+18,,1.49E+18,4.16E+17,5.95E+16,4.16E+17,,,1.61E+18,9.52E+17,2.08E+18,1.19E+18,,1.07E+18,,1.10E+19,1.72E+18,1.61E+18,1.19E+18,1.54E+18
2017-10-26 00:00:00 UTC,,1.79E+18,,1.67E+18,5.55E+17,1.85E+17,3.08E+17,,,1.05E+18,6.17E+17,2.34E+18,1.23E+18,,1.36E+18,,1.11E+19,1.79E+18,1.05E+18,1.23E+18,7.40E+17
2017-10-27 00:00:00 UTC,,2.23E+18,,1.44E+17,7.90E+17,3.59E+17,4.31E+17,,,,8.62E+17,1.29E+18,7.90E+17,,5.75E+17,,7.47E+18,2.23E+18,7.17E+17,7.90E+17,1.10E+18
2017-10-28 00:00:00 UTC,,1.66E+18,,,3.61E+17,3.61E+17,4.34E+17,,,2.17E+17,2.89E+17,1.73E+18,6.50E+17,,4.34E+17,,6.14E+18,1.66E+18,2.17E+17,6.50E+17,8.60E+17
2017-10-29 00:00:00 UTC,,1.53E+18,,1.53E+18,1.02E+18,7.27E+16,7.27E+17,,,9.45E+17,6.54E+17,2.47E+18,9.45E+17,,1.31E+18,,1.12E+19,1.53E+18,9.45E+17,9.45E+17,8.96E+17
2017-10-30 00:00:00 UTC,,1.80E+18,,1.95E+18,5.05E+17,4.33E+17,3.61E+17,,,9.38E+17,1.01E+18,2.17E+18,5.77E+17,,8.66E+17,,1.06E+19,1.80E+18,9.38E+17,5.77E+17,1.48E+18
2017-10-31 00:00:00 UTC,,1.58E+18,,1.58E+18,4.30E+17,3.59E+17,3.59E+17,,,7.17E+17,7.89E+17,2.22E+18,1.29E+18,,5.74E+17,,9.90E+18,1.58E+18,7.17E+17,1.29E+18,1.58E+18
2017-11-01 00:00:00 UTC,,1.60E+18,,1.89E+18,6.54E+17,7.27E+16,5.09E+17,7.27E+16,,9.45E+17,1.09E+18,2.25E+18,1.60E+18,,6.54E+17,,1.13E+19,1.60E+18,9.45E+17,1.60E+18,1.66E+18
2017-11-02 00:00:00 UTC,,1.97E+18,,1.61E+18,5.11E+17,2.19E+17,1.46E+17,,,9.49E+17,8.03E+17,2.19E+18,1.61E+18,,9.49E+17,,1.09E+19,1.97E+18,9.49E+17,1.61E+18,1.38E+18
2017-11-03 00:00:00 UTC,,1.14E+18,,1.50E+18,9.29E+17,3.57E+17,3.57E+17,,,5.71E+17,6.43E+17,1.43E+18,6.43E+17,,9.29E+17,,8.50E+18,1.14E+18,5.71E+17,6.43E+17,1.36E+18
2017-11-04 00:00:00 UTC,,1.74E+18,,1.38E+18,8.70E+17,1.45E+17,2.17E+17,,,7.25E+17,5.80E+17,1.38E+18,1.01E+18,,1.38E+18,,9.42E+18,1.74E+18,7.25E+17,1.01E+18,1.63E+18
2017-11-05 00:00:00 UTC,,1.58E+18,,1.15E+18,7.88E+17,1.43E+17,3.58E+17,,,1.07E+18,5.01E+17,1.86E+18,1.72E+18,,9.31E+17,,1.01E+19,1.58E+18,1.07E+18,1.72E+18,1.35E+18
2017-11-06 00:00:00 UTC,,1.50E+18,,1.20E+18,8.24E+17,3.00E+17,1.50E+17,,,7.49E+17,7.49E+17,2.02E+18,1.35E+18,,1.12E+18,,9.96E+18,1.50E+18,7.49E+17,1.35E+18,9.96E+17
2017-11-07 00:00:00 UTC,,2.11E+18,,1.48E+18,7.73E+17,7.03E+16,2.11E+17,,,1.69E+18,7.03E+17,1.83E+18,1.19E+18,,9.14E+17,,1.10E+19,2.11E+18,1.69E+18,1.19E+18,9.53E+17
2017-11-08 00:00:00 UTC,,1.80E+18,,1.15E+18,4.32E+17,2.16E+17,5.75E+17,,,7.19E+17,9.35E+17,2.45E+18,1.29E+18,,7.91E+17,,1.04E+19,1.80E+18,7.19E+17,1.29E+18,1.04E+18
2017-11-09 00:00:00 UTC,,1.79E+18,,1.79E+18,5.02E+17,2.15E+17,4.31E+17,,,8.61E+17,9.33E+17,2.37E+18,1.36E+18,,7.18E+17,,1.10E+19,1.79E+18,8.61E+17,1.36E+18,1.47E+18
2017-11-10 00:00:00 UTC,,1.69E+18,,8.80E+17,4.40E+17,2.93E+17,3.67E+17,,,5.13E+17,8.06E+17,2.13E+18,9.53E+17,,7.33E+17,,8.80E+18,1.69E+18,5.13E+17,9.53E+17,8.21E+17
2017-11-11 00:00:00 UTC,,1.31E+18,,,5.51E+17,,3.44E+17,,,2.07E+17,8.95E+17,9.64E+17,4.82E+17,,7.58E+17,,5.51E+18,1.31E+18,2.07E+17,4.82E+17,7.71E+17
2017-11-12 00:00:00 UTC,,6.51E+17,,2.60E+17,3.91E+17,2.60E+17,5.21E+17,6.51E+16,,,9.11E+17,7.16E+17,6.51E+17,,7.81E+17,,5.21E+18,6.51E+17,4.09E+17,6.51E+17,4.86E+17
2017-11-13 00:00:00 UTC,,1.48E+18,,1.55E+18,3.37E+17,1.35E+17,4.72E+17,,,8.09E+17,1.08E+18,1.82E+18,1.28E+18,,4.72E+17,,9.44E+18,1.48E+18,8.09E+17,1.28E+18,1.01E+18
2017-11-14 00:00:00 UTC,,1.31E+18,,1.37E+18,4.12E+17,6.87E+16,4.12E+17,,,5.50E+17,1.10E+18,1.92E+18,1.10E+18,,5.50E+17,,8.80E+18,1.31E+18,5.50E+17,1.10E+18,8.80E+17
2017-11-15 00:00:00 UTC,,1.74E+18,,1.20E+18,3.34E+17,6.69E+16,6.69E+16,,,4.68E+17,1.07E+18,2.94E+18,1.67E+18,,6.02E+17,,1.02E+19,1.74E+18,4.68E+17,1.67E+18,1.90E+18
2017-11-16 00:00:00 UTC,,1.65E+18,,1.51E+18,2.06E+17,1.37E+17,3.43E+17,,,9.61E+17,6.86E+17,2.33E+18,1.85E+18,,7.55E+17,,1.04E+19,1.65E+18,9.61E+17,1.85E+18,2.01E+18
2017-11-17 00:00:00 UTC,,1.75E+18,,1.41E+18,2.69E+17,2.02E+17,2.02E+17,,,6.06E+17,1.21E+18,3.50E+18,1.35E+18,,7.41E+17,,1.12E+19,1.75E+18,6.06E+17,1.35E+18,1.94E+18
2017-11-18 00:00:00 UTC,,1.03E+18,,9.58E+17,2.74E+17,2.05E+17,4.11E+17,,,1.10E+18,6.16E+17,2.40E+18,1.51E+18,,8.21E+17,,9.31E+18,1.03E+18,1.10E+18,1.51E+18,1.49E+18
2017-11-19 00:00:00 UTC,,1.82E+18,,1.95E+18,1.35E+17,6.74E+16,4.72E+17,,,1.21E+18,1.08E+18,2.43E+18,1.01E+18,,6.07E+17,,1.08E+19,1.82E+18,1.21E+18,1.01E+18,1.66E+18
2017-11-20 00:00:00 UTC,,2.57E+18,,1.62E+18,4.05E+17,2.03E+17,3.38E+17,,,7.43E+17,1.08E+18,2.30E+18,1.49E+18,,1.08E+18,,1.18E+19,2.57E+18,7.43E+17,1.49E+18,2.05E+18
2017-11-21 00:00:00 UTC,,1.29E+18,,2.18E+18,2.72E+17,1.36E+17,3.40E+17,6.81E+16,,9.53E+17,1.16E+18,2.72E+18,1.77E+18,,8.85E+17,,1.18E+19,1.29E+18,9.53E+17,1.77E+18,1.89E+18
2017-11-22 00:00:00 UTC,,2.09E+18,,6.07E+17,6.07E+17,3.37E+17,6.07E+17,,6.74E+16,8.77E+17,6.07E+17,2.43E+18,1.42E+18,,3.37E+17,,9.98E+18,2.09E+18,8.77E+17,1.42E+18,1.66E+18
2017-11-23 00:00:00 UTC,,2.60E+18,,1.16E+18,2.74E+17,3.42E+17,1.37E+17,,,9.58E+17,1.23E+18,2.05E+18,1.44E+18,,5.47E+17,,1.07E+19,2.60E+18,9.58E+17,1.44E+18,1.71E+18
2017-11-24 00:00:00 UTC,,1.82E+18,,1.15E+18,2.02E+17,2.70E+17,4.05E+17,,,1.01E+18,9.45E+17,2.29E+18,1.35E+18,,6.07E+17,,1.01E+19,1.82E+18,1.01E+18,1.35E+18,1.95E+18
2017-11-25 00:00:00 UTC,,2.06E+18,,1.33E+18,2.66E+17,3.32E+17,3.99E+17,,,9.31E+17,9.31E+17,1.80E+18,1.73E+18,,5.98E+17,,1.04E+19,2.06E+18,9.31E+17,1.73E+18,1.25E+18
2017-11-26 00:00:00 UTC,,1.54E+18,,1.28E+18,6.04E+17,2.69E+17,3.36E+17,,,4.70E+17,1.34E+18,2.62E+18,1.21E+18,,6.04E+17,,1.03E+19,1.54E+18,4.70E+17,1.21E+18,1.72E+18
2017-11-27 00:00:00 UTC,,2.54E+18,,1.20E+18,4.68E+17,2.67E+17,5.35E+17,,,1.00E+18,8.69E+17,2.54E+18,1.60E+18,,3.34E+17,,1.14E+19,2.54E+18,1.00E+18,1.60E+18,2.13E+18
2017-11-28 00:00:00 UTC,,1.75E+18,,1.55E+18,5.38E+17,,2.69E+17,,,1.08E+18,9.41E+17,1.95E+18,1.82E+18,,6.05E+17,,1.05E+19,1.75E+18,1.08E+18,1.82E+18,1.33E+18
2017-11-29 00:00:00 UTC,,2.27E+18,,1.27E+18,2.00E+17,2.00E+17,3.34E+17,,,1.13E+18,8.68E+17,2.74E+18,2.00E+18,,5.34E+17,,1.15E+19,2.27E+18,1.13E+18,2.00E+18,1.92E+18
2017-11-30 00:00:00 UTC,,2.37E+18,,1.62E+18,6.76E+16,6.76E+16,6.76E+16,,,6.09E+17,1.56E+18,2.70E+18,1.56E+18,,6.76E+17,,1.13E+19,2.37E+18,6.09E+17,1.56E+18,1.28E+18
2017-12-01 00:00:00 UTC,,2.38E+18,,1.59E+18,1.99E+17,6.62E+16,5.30E+17,,,1.26E+18,9.93E+17,2.78E+18,1.26E+18,,1.06E+18,,1.21E+19,2.38E+18,1.26E+18,1.26E+18,1.94E+18
2017-12-02 00:00:00 UTC,,1.75E+18,,1.08E+18,2.02E+17,3.37E+17,4.04E+17,,,1.21E+18,1.48E+18,2.76E+18,1.14E+18,,4.71E+17,,1.08E+19,1.75E+18,1.21E+18,1.14E+18,1.66E+18
2017-12-03 00:00:00 UTC,,2.07E+18,,1.60E+18,2.67E+17,2.67E+17,4.01E+17,,,1.20E+18,1.27E+18,2.61E+18,1.47E+18,,6.01E+17,,1.18E+19,2.07E+18,1.20E+18,1.47E+18,2.05E+18
2017-12-04 00:00:00 UTC,,2.20E+18,,1.80E+18,3.34E+17,2.00E+17,2.67E+17,,,8.69E+17,1.00E+18,2.34E+18,2.54E+18,,5.35E+17,,1.21E+19,2.20E+18,8.69E+17,2.54E+18,1.86E+18
2017-12-05 00:00:00 UTC,,1.74E+18,,1.74E+18,6.04E+17,6.71E+16,3.36E+17,,,8.05E+17,7.38E+17,3.29E+18,1.95E+18,,6.71E+17,,1.19E+19,1.74E+18,8.05E+17,1.95E+18,1.90E+18
2017-12-06 00:00:00 UTC,,2.44E+18,,1.12E+18,3.49E+17,4.19E+17,4.19E+17,,,9.08E+17,1.54E+18,3.49E+18,1.75E+18,,6.98E+17,,1.31E+19,2.44E+18,9.08E+17,1.75E+18,1.66E+18
2017-12-07 00:00:00 UTC,,2.14E+18,,1.19E+18,2.38E+17,1.59E+17,3.17E+17,,,1.03E+18,1.66E+18,2.85E+18,1.43E+18,,1.03E+18,,1.21E+19,2.14E+18,1.03E+18,1.43E+18,2.18E+18
2017-12-08 00:00:00 UTC,,2.05E+18,,1.58E+18,4.74E+17,1.58E+17,4.74E+17,,,4.74E+17,1.34E+18,3.63E+18,1.42E+18,,7.11E+17,,1.23E+19,2.05E+18,4.74E+17,1.42E+18,2.46E+18
2017-12-09 00:00:00 UTC,,2.22E+18,,2.06E+18,7.13E+17,3.96E+17,3.96E+17,,,1.66E+18,1.35E+18,2.46E+18,1.58E+18,,9.51E+17,,1.38E+19,2.22E+18,1.66E+18,1.58E+18,2.12E+18
2017-12-10 00:00:00 UTC,,2.28E+18,,1.89E+18,3.15E+17,3.15E+17,4.72E+17,,,1.02E+18,1.97E+18,2.83E+18,8.66E+17,,9.45E+17,,1.29E+19,2.28E+18,1.02E+18,8.66E+17,2.06E+18
2017-12-11 00:00:00 UTC,,2.22E+18,,1.66E+18,5.54E+17,1.58E+17,4.75E+17,,,1.35E+18,1.82E+18,2.61E+18,1.50E+18,,1.19E+18,,1.35E+19,2.22E+18,1.35E+18,1.50E+18,1.98E+18
2017-12-12 00:00:00 UTC,,3.64E+18,,1.37E+18,2.42E+17,8.08E+16,4.85E+17,,,1.05E+18,9.70E+17,2.18E+18,1.94E+18,,6.46E+17,,1.26E+19,3.64E+18,1.05E+18,1.94E+18,2.44E+18
